poblacion,generaciones_config,semilla,generacion,min_fitness,avg_fitness
200,150,1,123,551.5,606.225
200,150,1,124,551.5,582.5625
200,150,1,125,551.5,575.735
200,150,1,126,551.5,593.0825
200,150,1,127,551.5,590.6525
200,150,1,128,551.5,576.785
200,150,1,129,551.5,601.2475
200,150,1,130,551.5,594.065
200,150,1,131,551.5,598.0875
200,150,1,132,551.5,600.94
200,150,1,133,551.5,588.73
200,150,1,134,551.5,607.37
200,150,1,135,551.5,607.845
200,150,1,136,551.5,623.51
200,150,1,137,551.5,588.475
200,150,1,138,551.5,584.665
200,150,1,139,551.5,593.7225
200,150,1,140,551.5,579.71
200,150,1,141,551.5,610.255
200,150,1,142,551.5,583.3625
200,150,1,143,551.5,605.15
200,150,1,144,551.5,598.05
200,150,1,145,551.5,595.0425
200,150,1,146,551.5,594.21
200,150,1,147,551.5,585.7325
200,150,1,148,551.5,597.8425
200,150,1,149,551.5,604.3825
200,150,1,150,551.5,587.5275
200,150,2,0,1222.0,2661.7475
200,150,2,1,1078.0,2207.62
200,150,2,2,1044.5,1953.785
200,150,2,3,956.0,1715.645
200,150,2,4,859.0,1527.6825
200,150,2,5,780.5,1359.14
200,150,2,6,767.0,1257.7075
200,150,2,7,670.0,1137.105
200,150,2,8,670.0,1013.5225
200,150,2,9,661.0,968.575
200,150,2,10,652.0,894.995
200,150,2,11,646.5,846.7425
200,150,2,12,635.0,860.06
200,150,2,13,626.0,771.165
200,150,2,14,626.0,742.9875
200,150,2,15,626.0,733.7575
200,150,2,16,617.0,714.2825
200,150,2,17,612.0,695.8675
200,150,2,18,606.0,702.8975
200,150,2,19,606.0,678.815
200,150,2,20,606.0,667.0975
200,150,2,21,604.0,666.6725
200,150,2,22,601.0,648.1375
200,150,2,23,595.0,653.2125
200,150,2,24,592.5,643.195
200,150,2,25,589.5,644.2125
200,150,2,26,583.5,638.5175
200,150,2,27,583.5,624.6525
200,150,2,28,578.0,637.9975
200,150,2,29,578.0,644.9125
200,150,2,30,578.0,632.3225
200,150,2,31,578.0,633.7825
200,150,2,32,578.0,607.215
200,150,2,33,578.0,630.015
200,150,2,34,578.0,613.845
200,150,2,35,578.0,628.2675
200,150,2,36,569.0,622.1
200,150,2,37,569.0,608.695
200,150,2,38,569.0,632.1875
200,150,2,39,569.0,615.7425
200,150,2,40,569.0,613.095
200,150,2,41,568.5,604.2575
200,150,2,42,568.5,597.4725
200,150,2,43,568.5,613.37
200,150,2,44,568.0,612.095
200,150,2,45,568.0,610.9125
200,150,2,46,568.0,613.1
200,150,2,47,568.0,598.885
200,150,2,48,568.0,606.8325
200,150,2,49,564.0,607.435
200,150,2,50,564.0,618.825
200,150,2,51,564.0,613.1575
200,150,2,52,564.0,603.94
200,150,2,53,564.0,612.575
200,150,2,54,564.0,612.56
200,150,2,55,564.0,602.9525
200,150,2,56,564.0,606.5725
200,150,2,57,564.0,605.515
200,150,2,58,564.0,618.2975
200,150,2,59,563.0,603.72
200,150,2,60,563.0,628.8925
200,150,2,61,563.0,604.5775
200,150,2,62,559.0,615.07
200,150,2,63,559.0,597.285
200,150,2,64,559.0,614.4525
200,150,2,65,559.0,595.045
200,150,2,66,559.0,610.3975
200,150,2,67,559.0,627.6
200,150,2,68,559.0,608.5025
200,150,2,69,559.0,600.23
200,150,2,70,559.0,608.175
200,150,2,71,559.0,598.5075
200,150,2,72,559.0,607.26
200,150,2,73,559.0,598.2975
200,150,2,74,559.0,605.1425
200,150,2,75,559.0,591.98
200,150,2,76,559.0,597.5925
200,150,2,77,559.0,607.895
200,150,2,78,559.0,617.1075
200,150,2,79,559.0,615.7875
200,150,2,80,559.0,602.1225
200,150,2,81,559.0,612.6275
200,150,2,82,559.0,606.945
200,150,2,83,559.0,593.9425
200,150,2,84,559.0,606.895
200,150,2,85,559.0,605.2525
200,150,2,86,559.0,598.2875
200,150,2,87,559.0,597.9075
200,150,2,88,559.0,607.24
200,150,2,89,551.5,621.04
200,150,2,90,551.5,595.205
200,150,2,91,551.5,615.5875
200,150,2,92,551.5,601.215
200,150,2,93,551.5,596.74
200,150,2,94,551.5,601.5775
200,150,2,95,551.5,597.65
200,150,2,96,551.5,597.6075
200,150,2,97,551.5,613.04
200,150,2,98,551.5,588.3875
200,150,2,99,551.5,586.6625
200,150,2,100,551.5,574.575
200,150,2,101,551.5,608.3525
200,150,2,102,551.5,593.115
200,150,2,103,551.5,591.735
200,150,2,104,551.5,586.035
200,150,2,105,551.5,595.7475
200,150,2,106,551.5,592.615
200,150,2,107,551.5,588.125
200,150,2,108,551.5,605.0875
200,150,2,109,551.5,618.4775
200,150,2,110,551.5,589.6475
200,150,2,111,551.5,583.91
200,150,2,112,551.5,588.66
200,150,2,113,551.5,589.565
200,150,2,114,551.5,605.68
200,150,2,115,551.5,587.435
200,150,2,116,551.5,581.13
200,150,2,117,551.5,598.8675
200,150,2,118,551.5,591.6425
200,150,2,119,551.5,589.6325
200,150,2,120,551.5,610.01
200,150,2,121,551.5,600.0125
200,150,2,122,551.5,592.9325
200,150,2,123,551.5,605.5175
200,150,2,124,551.5,594.91
200,150,2,125,551.5,590.185
200,150,2,126,551.5,592.84
200,150,2,127,551.5,581.8175
200,150,2,128,551.5,594.7925
200,150,2,129,551.5,577.0175
200,150,2,130,551.5,593.1775
200,150,2,131,551.5,577.9725
200,150,2,132,551.5,603.26
200,150,2,133,551.5,607.5725
200,150,2,134,551.5,596.3375
200,150,2,135,551.5,589.42
200,150,2,136,551.5,598.6525
200,150,2,137,551.5,604.2125
200,150,2,138,551.5,596.13
200,150,2,139,551.5,581.45
200,150,2,140,551.5,607.225
200,150,2,141,551.5,605.97
200,150,2,142,551.5,596.655
200,150,2,143,551.5,604.7
200,150,2,144,551.5,587.07
200,150,2,145,551.5,591.5825
200,150,2,146,551.5,596.3925
200,150,2,147,551.5,591.0425
200,150,2,148,551.5,599.5125
200,150,2,149,551.5,599.71
200,150,2,150,551.5,617.0625
200,150,3,0,1064.0,2692.5725
200,150,3,1,1064.0,2297.8925
200,150,3,2,1064.0,2004.125
200,150,3,3,972.5,1831.36
200,150,3,4,972.5,1623.725
200,150,3,5,809.0,1465.0025
200,150,3,6,729.0,1292.0225
200,150,3,7,729.0,1178.4925
200,150,3,8,692.5,1069.5
200,150,3,9,684.0,986.785
200,150,3,10,684.0,931.135
200,150,3,11,674.0,865.165
200,150,3,12,634.0,833.5925
200,150,3,13,634.0,799.345
200,150,3,14,623.0,778.5775
200,150,3,15,603.0,727.215
200,150,3,16,603.0,728.3775
200,150,3,17,603.0,693.8525
200,150,3,18,599.0,678.505
200,150,3,19,595.5,652.4925
200,150,3,20,594.0,640.09
200,150,3,21,583.0,640.0075
200,150,3,22,579.0,637.1025
200,150,3,23,574.0,633.69
200,150,3,24,574.0,653.11
200,150,3,25,566.5,633.7225
200,150,3,26,566.5,618.6025
200,150,3,27,566.5,624.965
200,150,3,28,566.5,605.22
200,150,3,29,566.5,619.815
200,150,3,30,566.5,621.1725
200,150,3,31,566.5,611.8125
200,150,3,32,566.5,600.7125
200,150,3,33,566.5,600.955
200,150,3,34,566.5,603.845
200,150,3,35,566.5,612.3575
200,150,3,36,557.5,626.6575
200,150,3,37,557.5,617.565
200,150,3,38,557.5,615.6975
200,150,3,39,555.5,617.6525
200,150,3,40,555.5,605.7125
200,150,3,41,555.5,635.18
200,150,3,42,555.5,632.5675
200,150,3,43,555.5,623.8275
200,150,3,44,555.5,640.38
200,150,3,45,555.5,603.805
200,150,3,46,555.5,595.2775
200,150,3,47,555.5,593.035
200,150,3,48,555.5,599.94
200,150,3,49,555.5,590.1325
200,150,3,50,555.5,600.8775
200,150,3,51,555.5,601.5075
200,150,3,52,555.5,588.695
200,150,3,53,555.5,607.54
200,150,3,54,555.5,598.41
200,150,3,55,555.5,571.15
200,150,3,56,555.5,603.39
200,150,3,57,555.5,592.9425
200,150,3,58,555.5,613.9325
200,150,3,59,555.5,617.9025
200,150,3,60,555.5,606.5525
200,150,3,61,555.5,594.045
200,150,3,62,555.5,606.7475
200,150,3,63,555.5,600.705
200,150,3,64,555.5,590.26
200,150,3,65,555.5,614.2775
200,150,3,66,550.0,603.85
200,150,3,67,550.0,595.22
200,150,3,68,550.0,617.0625
200,150,3,69,549.5,586.3425
200,150,3,70,549.5,602.8575
200,150,3,71,549.5,589.515
200,150,3,72,549.5,611.5925
200,150,3,73,549.5,588.32
200,150,3,74,549.5,606.845
200,150,3,75,549.5,599.49
200,150,3,76,549.5,586.165
200,150,3,77,549.5,603.24
200,150,3,78,549.5,579.3325
200,150,3,79,549.5,604.7175
200,150,3,80,549.5,584.285
200,150,3,81,549.5,587.915
200,150,3,82,549.5,590.5975
200,150,3,83,549.5,591.41
200,150,3,84,549.5,599.5775
200,150,3,85,549.5,586.0475
200,150,3,86,549.5,598.395
200,150,3,87,549.5,591.5725
200,150,3,88,549.5,599.0
200,150,3,89,549.5,582.425
200,150,3,90,549.5,583.66
200,150,3,91,549.5,587.5775
200,150,3,92,549.5,603.7725
200,150,3,93,549.5,585.82
200,150,3,94,549.5,593.5275
200,150,3,95,549.5,587.715
200,150,3,96,549.5,581.9325
200,150,3,97,549.5,598.0
200,150,3,98,549.5,590.84
200,150,3,99,549.5,599.4
200,150,3,100,549.5,585.7775
200,150,3,101,549.5,581.3675
200,150,3,102,549.5,584.44
200,150,3,103,549.5,593.8475
200,150,3,104,549.5,606.1
200,150,3,105,549.5,607.64
200,150,3,106,549.5,591.63
200,150,3,107,549.5,592.9
200,150,3,108,549.5,604.75
200,150,3,109,549.5,594.405
200,150,3,110,549.5,597.5475
200,150,3,111,549.5,588.67
200,150,3,112,549.5,607.6325
200,150,3,113,549.5,585.915
200,150,3,114,549.5,615.1125
200,150,3,115,549.5,591.9725
200,150,3,116,549.5,593.3875
200,150,3,117,549.5,612.1075
200,150,3,118,549.5,602.5925
200,150,3,119,549.5,605.52
200,150,3,120,549.5,595.005
200,150,3,121,549.5,600.5975
200,150,3,122,549.5,581.7725
200,150,3,123,549.5,598.3275
200,150,3,124,549.5,584.875
200,150,3,125,549.5,601.085
200,150,3,126,549.5,598.7975
200,150,3,127,549.5,590.2975
200,150,3,128,549.5,594.2125
200,150,3,129,549.5,603.3275
200,150,3,130,549.5,630.8075
200,150,3,131,549.5,593.51
200,150,3,132,549.5,628.1175
200,150,3,133,549.5,602.6825
200,150,3,134,549.5,605.725
200,150,3,135,549.5,592.705
200,150,3,136,549.5,600.8925
200,150,3,137,549.5,607.17
200,150,3,138,549.5,596.1525
200,150,3,139,549.5,592.8725
200,150,3,140,549.5,607.73
200,150,3,141,549.5,590.6725
200,150,3,142,549.5,591.5125
200,150,3,143,549.5,593.9225
200,150,3,144,549.5,590.155
200,150,3,145,549.5,598.5075
200,150,3,146,549.5,595.5325
200,150,3,147,549.5,598.64
200,150,3,148,549.5,577.7975
200,150,3,149,549.5,573.5
200,150,3,150,549.5,594.3125
200,150,4,0,1061.5,2625.68
200,150,4,1,1006.0,2167.0125
200,150,4,2,1006.0,1913.9475
200,150,4,3,891.0,1676.8
200,150,4,4,883.0,1526.5675
200,150,4,5,838.5,1376.9725
200,150,4,6,728.0,1270.53
200,150,4,7,680.0,1159.475
200,150,4,8,680.0,1134.285
200,150,4,9,680.0,1075.3625
200,150,4,10,648.0,1021.075
200,150,4,11,648.0,1002.6975
200,150,4,12,642.0,935.53
200,150,4,13,642.0,842.93
200,150,4,14,639.0,749.425
200,150,4,15,639.0,730.4575
200,150,4,16,633.5,722.2775
200,150,4,17,624.5,703.585
200,150,4,18,620.5,697.7075
200,150,4,19,609.0,686.77
200,150,4,20,594.5,681.3675
200,150,4,21,594.5,687.355
200,150,4,22,591.0,667.8725
200,150,4,23,583.5,655.355
200,150,4,24,582.0,643.5025
200,150,4,25,574.0,628.97
200,150,4,26,563.5,649.7925
200,150,4,27,563.5,634.61
200,150,4,28,563.0,619.57
200,150,4,29,563.0,629.265
200,150,4,30,562.5,632.2475
200,150,4,31,562.5,603.92
200,150,4,32,562.5,607.485
200,150,4,33,562.5,621.1025
200,150,4,34,562.5,616.495
200,150,4,35,562.5,607.975
200,150,4,36,562.5,621.5275
200,150,4,37,562.5,601.2875
200,150,4,38,562.5,610.905
200,150,4,39,562.5,597.7325
200,150,4,40,562.5,626.2975
200,150,4,41,562.5,621.1375
200,150,4,42,562.5,611.755
200,150,4,43,562.5,610.1275
200,150,4,44,562.5,599.4875
200,150,4,45,562.5,595.9875
200,150,4,46,562.0,610.25
200,150,4,47,562.0,604.75
200,150,4,48,562.0,613.185
200,150,4,49,562.0,606.3325
200,150,4,50,562.0,607.6375
200,150,4,51,562.0,606.395
200,150,4,52,562.0,599.7575
200,150,4,53,562.0,614.105
200,150,4,54,562.0,597.5675
200,150,4,55,562.0,610.3425
200,150,4,56,562.0,614.855
200,150,4,57,562.0,608.29
200,150,4,58,562.0,592.105
200,150,4,59,562.0,605.2075
200,150,4,60,562.0,591.61
200,150,4,61,562.0,598.3875
200,150,4,62,562.0,602.815
200,150,4,63,562.0,623.215
200,150,4,64,562.0,614.9575
200,150,4,65,557.0,597.1475
200,150,4,66,557.0,608.585
200,150,4,67,556.5,615.1125
200,150,4,68,556.5,602.2925
200,150,4,69,556.5,617.6725
200,150,4,70,551.5,604.4375
200,150,4,71,551.5,621.88
200,150,4,72,551.5,598.195
200,150,4,73,551.5,594.535
200,150,4,74,551.5,605.535
200,150,4,75,551.5,592.39
200,150,4,76,551.5,580.93
200,150,4,77,551.5,595.6175
200,150,4,78,551.5,596.6275
200,150,4,79,551.5,592.0075
200,150,4,80,551.5,597.2075
200,150,4,81,551.5,606.41
200,150,4,82,551.5,609.065
200,150,4,83,551.5,591.7975
200,150,4,84,551.5,605.3525
200,150,4,85,551.5,599.63
200,150,4,86,551.5,585.9925
200,150,4,87,551.5,592.0725
200,150,4,88,551.5,599.4525
200,150,4,89,551.5,595.79
200,150,4,90,551.5,589.8275
200,150,4,91,551.5,607.665
200,150,4,92,551.5,595.0075
200,150,4,93,551.5,598.55
200,150,4,94,551.5,589.6475
200,150,4,95,551.5,591.775
200,150,4,96,551.5,591.0125
200,150,4,97,551.5,603.0725
200,150,4,98,551.5,596.195
200,150,4,99,551.5,598.1975
200,150,4,100,551.5,589.8825
200,150,4,101,551.5,589.93
200,150,4,102,551.5,588.595
200,150,4,103,551.5,588.0625
200,150,4,104,551.5,615.24
200,150,4,105,551.5,577.0825
200,150,4,106,551.5,608.76
200,150,4,107,551.5,589.0675
200,150,4,108,551.5,597.41
200,150,4,109,551.5,600.295
200,150,4,110,551.5,587.1025
200,150,4,111,551.5,591.4475
200,150,4,112,551.5,590.825
200,150,4,113,551.5,594.76
200,150,4,114,551.5,605.3
200,150,4,115,551.5,583.0325
200,150,4,116,551.5,605.85
200,150,4,117,551.5,606.6
200,150,4,118,551.5,611.08
200,150,4,119,551.5,584.9725
200,150,4,120,551.5,588.9375
200,150,4,121,551.5,601.0125
200,150,4,122,551.5,586.6275
200,150,4,123,551.5,579.5175
200,150,4,124,551.5,604.33
200,150,4,125,551.5,611.0625
200,150,4,126,551.5,608.1775
200,150,4,127,551.5,585.56
200,150,4,128,551.5,597.94
200,150,4,129,551.5,607.9825
200,150,4,130,551.5,582.5775
200,150,4,131,551.5,602.34
200,150,4,132,551.5,607.44
200,150,4,133,551.5,587.9125
200,150,4,134,551.5,601.6925
200,150,4,135,551.5,599.37
200,150,4,136,551.5,590.6975
200,150,4,137,551.5,596.4525
200,150,4,138,551.5,598.3625
200,150,4,139,551.5,579.3975
200,150,4,140,551.5,595.7875
200,150,4,141,551.5,591.645
200,150,4,142,551.5,602.2075
200,150,4,143,551.5,609.04
200,150,4,144,551.5,581.835
200,150,4,145,551.5,603.2625
200,150,4,146,551.5,590.65
200,150,4,147,551.5,595.2975
200,150,4,148,551.5,606.775
200,150,4,149,551.5,602.7925
200,150,4,150,551.5,609.6175
200,150,5,0,1448.0,2620.0475
200,150,5,1,1137.0,2189.955
200,150,5,2,1137.0,1901.445
200,150,5,3,980.0,1708.2475
200,150,5,4,960.0,1525.4725
200,150,5,5,822.5,1441.6725
200,150,5,6,768.0,1322.235
200,150,5,7,761.0,1225.815
200,150,5,8,655.5,1191.6675
200,150,5,9,655.5,1085.025
200,150,5,10,655.5,993.9425
200,150,5,11,655.5,958.1375
200,150,5,12,641.0,914.2925
200,150,5,13,641.0,871.205
200,150,5,14,636.0,820.3075
200,150,5,15,627.0,779.5725
200,150,5,16,627.0,720.815
200,150,5,17,617.5,699.0725
200,150,5,18,617.5,707.9625
200,150,5,19,609.0,688.9625
200,150,5,20,598.0,678.9575
200,150,5,21,598.0,667.8025
200,150,5,22,598.0,677.1725
200,150,5,23,598.0,652.9125
200,150,5,24,585.0,643.73
200,150,5,25,585.0,651.1
200,150,5,26,585.0,619.8575
200,150,5,27,579.5,623.365
200,150,5,28,579.5,624.98
200,150,5,29,569.0,622.06
200,150,5,30,569.0,621.7125
200,150,5,31,568.5,629.7675
200,150,5,32,560.0,632.3775
200,150,5,33,559.5,618.3925
200,150,5,34,559.5,601.08
200,150,5,35,559.5,617.99
200,150,5,36,559.5,607.1275
200,150,5,37,559.5,621.5575
200,150,5,38,559.0,604.7775
200,150,5,39,552.0,618.16
200,150,5,40,552.0,615.95
200,150,5,41,552.0,607.295
200,150,5,42,551.5,609.985
200,150,5,43,551.5,603.3525
200,150,5,44,551.5,615.5375
200,150,5,45,551.5,595.3725
200,150,5,46,551.5,593.7875
200,150,5,47,551.5,578.325
200,150,5,48,551.5,600.3375
200,150,5,49,551.5,591.085
200,150,5,50,551.5,610.3275
200,150,5,51,551.5,594.8475
200,150,5,52,551.5,590.5025
200,150,5,53,551.5,588.3775
200,150,5,54,551.5,591.6525
200,150,5,55,551.5,607.925
200,150,5,56,551.5,592.0725
200,150,5,57,551.5,586.3425
200,150,5,58,551.5,588.8
200,150,5,59,551.5,606.6925
200,150,5,60,551.5,608.11
200,150,5,61,551.5,602.3
200,150,5,62,551.5,596.44
200,150,5,63,551.5,594.225
200,150,5,64,551.5,588.965
200,150,5,65,551.5,611.7775
200,150,5,66,551.5,597.52
200,150,5,67,551.5,586.8975
200,150,5,68,551.5,599.4125
200,150,5,69,551.5,577.16
200,150,5,70,551.5,593.67
200,150,5,71,551.5,617.33
200,150,5,72,551.5,606.585
200,150,5,73,551.5,611.16
200,150,5,74,551.5,591.8925
200,150,5,75,551.5,609.9225
200,150,5,76,551.5,588.855
200,150,5,77,551.5,603.38
200,150,5,78,551.5,608.0925
200,150,5,79,551.5,603.5525
200,150,5,80,551.5,602.545
200,150,5,81,551.5,606.685
200,150,5,82,551.5,608.3725
200,150,5,83,551.5,614.5275
200,150,5,84,551.5,601.66
200,150,5,85,551.5,593.97
200,150,5,86,551.5,599.655
200,150,5,87,551.5,577.62
200,150,5,88,551.5,593.745
200,150,5,89,551.5,598.14
200,150,5,90,551.5,595.5375
200,150,5,91,551.5,601.78
200,150,5,92,551.5,595.5875
200,150,5,93,551.5,588.82
200,150,5,94,551.5,593.895
200,150,5,95,551.5,599.7925
200,150,5,96,551.5,608.2075
200,150,5,97,551.5,577.035
200,150,5,98,551.5,584.8325
200,150,5,99,551.5,590.72
200,150,5,100,551.5,588.6825
200,150,5,101,551.5,603.295
200,150,5,102,551.5,587.6625
200,150,5,103,551.5,602.695
200,150,5,104,551.5,612.4
200,150,5,105,551.5,602.4925
200,150,5,106,551.5,585.955
200,150,5,107,551.5,615.9
200,150,5,108,551.5,609.3625
200,150,5,109,551.5,586.3
200,150,5,110,551.5,618.4375
200,150,5,111,551.5,593.21
200,150,5,112,551.5,593.215
200,150,5,113,551.5,597.045
200,150,5,114,551.5,601.0025
200,150,5,115,551.5,607.47
200,150,5,116,551.5,584.205
200,150,5,117,551.5,586.27
200,150,5,118,551.5,593.4575
200,150,5,119,551.5,590.86
200,150,5,120,551.5,610.5125
200,150,5,121,551.5,579.955
200,150,5,122,551.5,604.675
200,150,5,123,551.5,618.0325
200,150,5,124,551.5,607.0775
200,150,5,125,551.5,577.9775
200,150,5,126,551.5,613.3875
200,150,5,127,551.5,615.7025
200,150,5,128,551.5,600.8675
200,150,5,129,551.5,597.7475
200,150,5,130,551.5,602.0225
200,150,5,131,551.5,592.375
200,150,5,132,551.5,589.9825
200,150,5,133,551.5,587.6875
200,150,5,134,551.5,603.8225
200,150,5,135,551.5,608.375
200,150,5,136,551.5,597.535
200,150,5,137,551.5,599.1875
200,150,5,138,551.5,588.955
200,150,5,139,551.5,598.58
200,150,5,140,551.5,609.8075
200,150,5,141,551.5,589.2825
200,150,5,142,551.5,593.3225
200,150,5,143,551.5,602.055
200,150,5,144,551.5,585.2325
200,150,5,145,551.5,604.6
200,150,5,146,551.5,593.9375
200,150,5,147,551.5,579.825
200,150,5,148,551.5,599.4525
200,150,5,149,551.5,604.635
200,150,5,150,551.5,608.8425
200,150,6,0,1492.0,2701.665
200,150,6,1,1234.0,2332.2375
200,150,6,2,1198.5,2028.5925
200,150,6,3,1198.5,1833.925
200,150,6,4,977.5,1737.2075
200,150,6,5,914.0,1569.405
200,150,6,6,892.5,1435.715
200,150,6,7,783.5,1261.5425
200,150,6,8,783.5,1208.9325
200,150,6,9,781.0,1124.5275
200,150,6,10,721.5,1082.255
200,150,6,11,721.5,1059.3275
200,150,6,12,695.5,992.915
200,150,6,13,694.5,919.0925
200,150,6,14,694.5,894.9875
200,150,6,15,686.0,849.71
200,150,6,16,655.5,827.8275
200,150,6,17,655.5,787.99
200,150,6,18,655.5,784.985
200,150,6,19,642.5,754.5175
200,150,6,20,633.5,782.87
200,150,6,21,626.5,762.8625
200,150,6,22,619.0,737.235
200,150,6,23,599.0,744.4475
200,150,6,24,599.0,707.2125
200,150,6,25,597.0,697.375
200,150,6,26,596.5,670.2525
200,150,6,27,588.0,677.1725
200,150,6,28,588.0,659.595
200,150,6,29,585.5,660.3775
200,150,6,30,585.5,659.9225
200,150,6,31,583.0,665.1425
200,150,6,32,582.5,663.175
200,150,6,33,582.5,637.425
200,150,6,34,571.0,629.095
200,150,6,35,571.0,627.215
200,150,6,36,571.0,634.4475
200,150,6,37,571.0,614.6225
200,150,6,38,571.0,618.08
200,150,6,39,571.0,628.5925
200,150,6,40,571.0,606.92
200,150,6,41,571.0,613.0975
200,150,6,42,571.0,615.3025
200,150,6,43,571.0,608.76
200,150,6,44,571.0,618.3325
200,150,6,45,571.0,615.705
200,150,6,46,560.0,612.735
200,150,6,47,560.0,611.0375
200,150,6,48,560.0,620.0175
200,150,6,49,559.5,619.6225
200,150,6,50,559.5,602.8225
200,150,6,51,559.5,598.78
200,150,6,52,559.5,603.7725
200,150,6,53,559.5,619.8875
200,150,6,54,559.5,627.9225
200,150,6,55,559.5,602.8325
200,150,6,56,559.5,606.0725
200,150,6,57,559.5,597.115
200,150,6,58,559.5,598.29
200,150,6,59,559.5,593.255
200,150,6,60,559.5,600.5675
200,150,6,61,559.5,604.25
200,150,6,62,559.5,596.52
200,150,6,63,559.5,608.795
200,150,6,64,559.0,597.3725
200,150,6,65,559.0,595.745
200,150,6,66,559.0,609.12
200,150,6,67,559.0,596.3575
200,150,6,68,559.0,608.3125
200,150,6,69,559.0,597.28
200,150,6,70,559.0,603.0125
200,150,6,71,559.0,606.7575
200,150,6,72,559.0,602.6625
200,150,6,73,559.0,604.3925
200,150,6,74,559.0,591.5025
200,150,6,75,559.0,597.8875
200,150,6,76,559.0,586.31
200,150,6,77,559.0,611.66
200,150,6,78,559.0,606.0625
200,150,6,79,559.0,611.38
200,150,6,80,559.0,609.89
200,150,6,81,559.0,611.1725
200,150,6,82,559.0,611.2
200,150,6,83,559.0,586.665
200,150,6,84,559.0,582.825
200,150,6,85,559.0,601.1125
200,150,6,86,559.0,617.6525
200,150,6,87,559.0,603.145
200,150,6,88,559.0,589.015
200,150,6,89,559.0,589.465
200,150,6,90,559.0,617.8075
200,150,6,91,559.0,601.8625
200,150,6,92,559.0,599.7425
200,150,6,93,559.0,610.77
200,150,6,94,559.0,597.135
200,150,6,95,559.0,600.69
200,150,6,96,559.0,601.33
200,150,6,97,559.0,612.055
200,150,6,98,559.0,595.3975
200,150,6,99,559.0,627.7275
200,150,6,100,559.0,612.34
200,150,6,101,559.0,613.8325
200,150,6,102,559.0,610.6425
200,150,6,103,559.0,618.8625
200,150,6,104,559.0,599.015
200,150,6,105,559.0,611.46
200,150,6,106,559.0,602.145
200,150,6,107,551.5,599.745
200,150,6,108,551.5,591.5625
200,150,6,109,551.5,594.805
200,150,6,110,551.5,595.1425
200,150,6,111,551.5,593.1325
200,150,6,112,551.5,605.5625
200,150,6,113,551.5,606.3325
200,150,6,114,551.5,607.005
200,150,6,115,551.5,586.5825
200,150,6,116,551.5,584.31
200,150,6,117,551.5,583.7775
200,150,6,118,551.5,604.81
200,150,6,119,551.5,595.3675
200,150,6,120,551.5,582.3975
200,150,6,121,551.5,593.9175
200,150,6,122,551.5,585.2675
200,150,6,123,551.5,588.8025
200,150,6,124,551.5,602.905
200,150,6,125,551.5,619.135
200,150,6,126,551.5,617.505
200,150,6,127,551.5,580.5875
200,150,6,128,551.5,602.885
200,150,6,129,551.5,594.835
200,150,6,130,551.5,586.8075
200,150,6,131,551.5,601.0825
200,150,6,132,551.5,605.41
200,150,6,133,551.5,609.085
200,150,6,134,551.5,604.555
200,150,6,135,551.5,583.7275
200,150,6,136,551.5,593.3775
200,150,6,137,551.5,606.6025
200,150,6,138,551.5,605.2825
200,150,6,139,551.5,605.665
200,150,6,140,551.5,600.9675
200,150,6,141,551.5,595.7475
200,150,6,142,551.5,596.9325
200,150,6,143,551.5,579.3725
200,150,6,144,551.5,604.8325
200,150,6,145,551.5,601.77
200,150,6,146,551.5,590.21
200,150,6,147,551.5,588.635
200,150,6,148,551.5,587.1625
200,150,6,149,551.5,606.925
200,150,6,150,551.5,592.1775
200,150,7,0,1228.0,2674.01
200,150,7,1,1089.0,2161.905
200,150,7,2,987.5,1881.6875
200,150,7,3,815.5,1689.4925
200,150,7,4,787.0,1516.5175
200,150,7,5,761.5,1347.88
200,150,7,6,680.0,1233.605
200,150,7,7,680.0,1107.845
200,150,7,8,669.0,977.445
200,150,7,9,651.0,868.62
200,150,7,10,642.5,819.1325
200,150,7,11,623.0,785.2825
200,150,7,12,623.0,758.5875
200,150,7,13,620.5,735.755
200,150,7,14,620.5,736.65
200,150,7,15,619.0,730.5525
200,150,7,16,610.5,710.7075
200,150,7,17,599.5,694.895
200,150,7,18,599.5,692.4125
200,150,7,19,599.5,672.8225
200,150,7,20,596.0,656.65
200,150,7,21,590.5,658.26
200,150,7,22,585.0,663.1725
200,150,7,23,585.0,656.165
200,150,7,24,585.0,639.1125
200,150,7,25,579.0,645.0075
200,150,7,26,576.0,635.325
200,150,7,27,574.0,624.81
200,150,7,28,574.0,613.24
200,150,7,29,573.5,615.8075
200,150,7,30,568.0,632.2475
200,150,7,31,568.0,633.29
200,150,7,32,568.0,644.635
200,150,7,33,568.0,627.5275
200,150,7,34,562.5,633.3925
200,150,7,35,562.5,641.03
200,150,7,36,562.5,627.5375
200,150,7,37,562.0,606.7
200,150,7,38,562.0,610.525
200,150,7,39,562.0,603.375
200,150,7,40,562.0,607.165
200,150,7,41,559.5,599.12
200,150,7,42,559.5,605.835
200,150,7,43,559.0,600.5975
200,150,7,44,559.0,618.3625
200,150,7,45,559.0,611.6575
200,150,7,46,559.0,614.475
200,150,7,47,559.0,611.29
